0.23529411764705443, 0.004334365325064482
3.5294117647058663, 3.183900928792582
7.5764705882352885, 9
9.552941176470576, 12.697213622290974
10.870588235294115, 16.39009287925694
12.282352941176466, 21.6625386996904
13.411764705882348, 27.4594427244582
14.447058823529407, 34.30835913312694
15.388235294117639, 44.31455108359131
16.32941176470587, 58.00495356037146
18.776470588235288, 107.4947368421052
21.31764705882352, 174.8798761609907
22.729411764705876, 219.09969040247677
23.858823529411755, 254.89659442724457
25.082352941176463, 295.95727554179564
